Plate	Cell Type	Day	Dose	Molecule	Rep	CTG Signal
Plate14: B2	HBL-1	D5	500	S-Adenosylhomocysteine	2	1151642
Plate14: B2	HBL-1	D5	500	EPZ005687	2	1333398
Plate14: B2	HBL-1	D5	500	DMSO	2	1346254
Plate14: B2	HBL-1	D5	500	GSK-J2 (sodium salt)	2	1252706
Plate14: B2	HBL-1	D5	500	Sodium Butyrate	2	1449496
Plate14: B2	HBL-1	D5	500	Salermide	2	1205975
Plate14: B2	HBL-1	D5	500	UNC0224	2	1175478
Plate14: B2	HBL-1	D5	500	SGC0946	2	1479214
Plate14: B2	HBL-1	D5	500	DMSO	2	1303781
Plate14: B2	HBL-1	D5	500	GSK-J4 (hydrochloride)	2	1317340
Plate14: B2	HBL-1	D5	500	BIX01294 (hydrochloride hydrate)	2	1443972
Plate14: B2	HBL-1	D5	500	Mirin	2	1186899
Plate14: B2	HBL-1	D5	500	Tubacin	2	1233085
Plate14: B2	HBL-1	D5	500	UNC1215	2	1276935
Plate14: B2	HBL-1	D5	500	DMSO	2	1256449
Plate14: B2	HBL-1	D5	500	GSK-J5 (hydrochloride)	2	1333984
Plate14: B2	HBL-1	D5	500	Anacardic Acid	2	1425881
Plate14: B2	HBL-1	D5	500	Pimelic Diphenylamide 106	2	1240175
Plate14: B2	HBL-1	D5	500	3-Deazaneplanocin A	2	834711
Plate14: B2	HBL-1	D5	500	AK-7	2	1213203
Plate14: B2	HBL-1	D5	500	DMSO	2	1318137
Plate14: B2	HBL-1	D5	500	CI-994	2	1019396
Plate14: B2	HBL-1	D5	500	AGK2	2	1331886
Plate14: B2	HBL-1	D5	500	(S)-HDAC-42	2	89749
Plate14: B2	HBL-1	D5	500	Sinefungin	2	1397453
Plate14: B2	HBL-1	D5	500	GSK343	2	1534467
Plate14: B2	HBL-1	D5	500	DMSO	2	980711
Plate15: B3	HBL-1	D5	500	Gemcitabine	3	80061
Plate15: B3	HBL-1	D5	500	CPTH2 (hydrochloride)	3	1320732
Plate15: B3	HBL-1	D5	500	CAY10603	3	2383
Plate15: B3	HBL-1	D5	500	Panobinostat	3	3029
Plate15: B3	HBL-1	D5	500	Pyroxamide	3	958331
Plate15: B3	HBL-1	D5	500	DMSO	3	894584
Plate15: B3	HBL-1	D5	500	Lomeguatrib	3	1338532
Plate15: B3	HBL-1	D5	500	Etoposide	3	192731
Plate15: B3	HBL-1	D5	500	Chaetocin	3	4609
Plate15: B3	HBL-1	D5	500	MS-275	3	479138
Plate15: B3	HBL-1	D5	500	N-Oxalylglycine	3	1532561
Plate15: B3	HBL-1	D5	500	DMSO	3	1319680
Plate15: B3	HBL-1	D5	500	GSK4112	3	1396254
Plate15: B3	HBL-1	D5	500	Lestaurtinib	3	66770
Plate15: B3	HBL-1	D5	500	Splitomicin	3	1446444
Plate15: B3	HBL-1	D5	500	HNHA	3	1396194
Plate15: B3	HBL-1	D5	500	WDR5-0103	3	1545878
Plate15: B3	HBL-1	D5	500	DMSO	3	1438231
Plate15: B3	HBL-1	D5	500	Octyl-α-ketoglutarate	3	1452680
Plate15: B3	HBL-1	D5	500	Butyrolactone 3	3	1379641
Plate15: B3	HBL-1	D5	500	CBHA	3	1019435
Plate15: B3	HBL-1	D5	500	RG108	3	1335836
Plate15: B3	HBL-1	D5	500	S-(5'-Adenosyl)-L-methionine chloride (hydrochloride)	3	1425438
Plate15: B3	HBL-1	D5	500	DMSO	3	1408648
Plate15: B3	HBL-1	D5	500	Daminozide	3	1438910
Plate15: B3	HBL-1	D5	500	Valproic Acid (sodium salt)	3	1490603
Plate15: B3	HBL-1	D5	500	M 344	3	452554
Plate15: B3	HBL-1	D5	500	2',3',5'-triacetyl-5-Azacytidine	3	1336595
Plate15: B3	HBL-1	D5	500	AMI-1 (sodium salt)	3	1499684
Plate15: B3	HBL-1	D5	500	DMSO	3	1503516
Plate15: B3	HBL-1	D5	500	GSK-J1 (sodium salt)	3	1312786
Plate15: B3	HBL-1	D5	500	Tenovin-1	3	1400809
Plate15: B3	HBL-1	D5	500	Oxamflatin	3	283031
Plate15: B3	HBL-1	D5	500	S-Adenosylhomocysteine	3	1193702
Plate15: B3	HBL-1	D5	500	EPZ005687	3	1357210
Plate15: B3	HBL-1	D5	500	DMSO	3	1359992
Plate15: B3	HBL-1	D5	500	GSK-J2 (sodium salt)	3	1328150
Plate15: B3	HBL-1	D5	500	Sodium Butyrate	3	1188688
Plate15: B3	HBL-1	D5	500	Salermide	3	1160198
Plate15: B3	HBL-1	D5	500	UNC0224	3	1165774
Plate15: B3	HBL-1	D5	500	SGC0946	3	1391383
Plate15: B3	HBL-1	D5	500	DMSO	3	1279122
Plate15: B3	HBL-1	D5	500	GSK-J4 (hydrochloride)	3	1264401
Plate15: B3	HBL-1	D5	500	BIX01294 (hydrochloride hydrate)	3	1334438
Plate15: B3	HBL-1	D5	500	Mirin	3	1228739
Plate15: B3	HBL-1	D5	500	Tubacin	3	1321007
Plate15: B3	HBL-1	D5	500	UNC1215	3	1363362
Plate15: B3	HBL-1	D5	500	DMSO	3	1291909
Plate15: B3	HBL-1	D5	500	GSK-J5 (hydrochloride)	3	1223914
Plate15: B3	HBL-1	D5	500	Anacardic Acid	3	1538580
Plate15: B3	HBL-1	D5	500	Pimelic Diphenylamide 106	3	1421892
Plate15: B3	HBL-1	D5	500	3-Deazaneplanocin A	3	924432
Plate15: B3	HBL-1	D5	500	AK-7	3	1356425
Plate15: B3	HBL-1	D5	500	DMSO	3	1260138
Plate15: B3	HBL-1	D5	500	CI-994	3	667248
Plate15: B3	HBL-1	D5	500	AGK2	3	1321521
Plate15: B3	HBL-1	D5	500	(S)-HDAC-42	3	84201
Plate15: B3	HBL-1	D5	500	Sinefungin	3	1402800
Plate15: B3	HBL-1	D5	500	GSK343	3	1434465
Plate15: B3	HBL-1	D5	500	DMSO	3	1039420
Plate16: C1	HBL-1	D5	500	Bromosporine	1	400809
Plate16: C1	HBL-1	D5	500	JIB-04	1	58473
Plate16: C1	HBL-1	D5	500	AGK7	1	1313494
Plate16: C1	HBL-1	D5	500	Nullscript	1	1315669
Plate16: C1	HBL-1	D5	500	BML-210	1	1158209
Plate16: C1	HBL-1	D5	500	DMSO	1	671109
Plate16: C1	HBL-1	D5	500	GSK2801	1	1267665
Plate16: C1	HBL-1	D5	500	CAY10683	1	1436881
Plate16: C1	HBL-1	D5	500	5-Methyl-2'-deoxycytidine	1	1410005
Plate16: C1	HBL-1	D5	500	GSK-LSD1 (hydrochloride)	1	1513907
Plate16: C1	HBL-1	D5	500	Piceatannol	1	1379051
Plate16: C1	HBL-1	D5	500	DMSO	1	1077577
Plate16: C1	HBL-1	D5	500	SIRT1/2 Inhibitor IV	1	1295743
Plate16: C1	HBL-1	D5	500	GSK126	1	1513201
Plate16: C1	HBL-1	D5	500	EPZ5676	1	1647040
Plate16: C1	HBL-1	D5	500	RGFP966	1	1145122
Plate16: C1	HBL-1	D5	500	CAY10591	1	1372326
Plate16: C1	HBL-1	D5	500	DMSO	1	1106276
Plate16: C1	HBL-1	D5	500	I-CBP112 (hydrochloride)	1	1237606
Plate16: C1	HBL-1	D5	500	CPI-203	1	234666
Plate16: C1	HBL-1	D5	500	MC 1568	1	1319522
Plate16: C1	HBL-1	D5	500	BRD73954	1	1210455
Plate16: C1	HBL-1	D5	500	(±)-EX-527	1	1235930
Plate16: C1	HBL-1	D5	500	DMSO	1	1153302
Plate16: C1	HBL-1	D5	500	SGC-CBP30	1	1221262
Plate16: C1	HBL-1	D5	500	MS-436	1	1328317
Plate16: C1	HBL-1	D5	500	B32B3	1	1481780
Plate16: C1	HBL-1	D5	500	trans-Resveratrol	1	1191148
Plate16: C1	HBL-1	D5	500	SAHA	1	504778
Plate16: C1	HBL-1	D5	500	DMSO	1	1196129
Plate16: C1	HBL-1	D5	500	UNC0642	1	1262731
Plate16: C1	HBL-1	D5	500	6-Thioguanine	1	1386285
Plate16: C1	HBL-1	D5	500	α-Hydroxyglutaric Acid (sodium salt)	1	1175140
Plate16: C1	HBL-1	D5	500	2,4-DPD	1	1249701
Plate16: C1	HBL-1	D5	500	Tranylcypromine (hydrochloride)	1	1414278
Plate16: C1	HBL-1	D5	500	DMSO	1	1132761
Plate16: C1	HBL-1	D5	500	UNC1999	1	1415534
Plate16: C1	HBL-1	D5	500	Tubastatin A	1	1291113
Plate16: C1	HBL-1	D5	500	S-(5'-Adenosyl)-L-methionine (tosylate)	1	1190744
Plate16: C1	HBL-1	D5	500	DMOG	1	1138161
Plate16: C1	HBL-1	D5	500	Unused	1	1421443
Plate16: C1	HBL-1	D5	500	DMSO	1	1163365
Plate16: C1	HBL-1	D5	500	(R)-PFI-2 (hydrochloride)	1	1359245
Plate16: C1	HBL-1	D5	500	3,3'-Diindolylmethane	1	1391980
Plate16: C1	HBL-1	D5	500	RVX-208	1	1235849
Plate16: C1	HBL-1	D5	500	Trichostatin A	1	8822
Plate16: C1	HBL-1	D5	500	Unused	1	1282662
Plate16: C1	HBL-1	D5	500	DMSO	1	1161349
Plate16: C1	HBL-1	D5	500	HPOB	1	1266807
Plate16: C1	HBL-1	D5	500	OTX015	1	363038
Plate16: C1	HBL-1	D5	500	CUDC-101	1	650916
Plate16: C1	HBL-1	D5	500	CAY10398	1	1491299
Plate16: C1	HBL-1	D5	500	Unused	1	1503157
Plate16: C1	HBL-1	D5	500	DMSO	1	1213546
Plate16: C1	HBL-1	D5	500	PFI-3	1	799374
Plate16: C1	HBL-1	D5	500	5-Methylcytidine	1	1184106
Plate16: C1	HBL-1	D5	500	LAQ824	1	4735
Plate16: C1	HBL-1	D5	500	RSC-133	1	1330097
Plate16: C1	HBL-1	D5	500	Unused	1	1291732
Plate16: C1	HBL-1	D5	500	DMSO	1	819515
Plate17: C2	HBL-1	D5	500	Bromosporine	2	454609
Plate17: C2	HBL-1	D5	500	JIB-04	2	47191
Plate17: C2	HBL-1	D5	500	AGK7	2	1410054
Plate17: C2	HBL-1	D5	500	Nullscript	2	1341335
Plate17: C2	HBL-1	D5	500	BML-210	2	1306314
Plate17: C2	HBL-1	D5	500	DMSO	2	646870
Plate17: C2	HBL-1	D5	500	GSK2801	2	1306799
Plate17: C2	HBL-1	D5	500	CAY10683	2	1465959
Plate17: C2	HBL-1	D5	500	5-Methyl-2'-deoxycytidine	2	1417466
Plate17: C2	HBL-1	D5	500	GSK-LSD1 (hydrochloride)	2	1494681
Plate17: C2	HBL-1	D5	500	Piceatannol	2	1508591
Plate17: C2	HBL-1	D5	500	DMSO	2	1177734
Plate17: C2	HBL-1	D5	500	SIRT1/2 Inhibitor IV	2	1426043
Plate17: C2	HBL-1	D5	500	GSK126	2	1612061
Plate17: C2	HBL-1	D5	500	EPZ5676	2	1643394
Plate17: C2	HBL-1	D5	500	RGFP966	2	1222663
Plate17: C2	HBL-1	D5	500	CAY10591	2	1446006
Plate17: C2	HBL-1	D5	500	DMSO	2	1385689
Plate17: C2	HBL-1	D5	500	I-CBP112 (hydrochloride)	2	1417166
Plate17: C2	HBL-1	D5	500	CPI-203	2	234232
Plate17: C2	HBL-1	D5	500	MC 1568	2	1378137
Plate17: C2	HBL-1	D5	500	BRD73954	2	1360198
Plate17: C2	HBL-1	D5	500	(±)-EX-527	2	1441444
Plate17: C2	HBL-1	D5	500	DMSO	2	1421754
Plate17: C2	HBL-1	D5	500	SGC-CBP30	2	1402842
Plate17: C2	HBL-1	D5	500	MS-436	2	1479001
Plate17: C2	HBL-1	D5	500	B32B3	2	1513666
Plate17: C2	HBL-1	D5	500	trans-Resveratrol	2	1210787
Plate17: C2	HBL-1	D5	500	SAHA	2	601574
Plate17: C2	HBL-1	D5	500	DMSO	2	1374663
Plate17: C2	HBL-1	D5	500	UNC0642	2	1418469
Plate17: C2	HBL-1	D5	500	6-Thioguanine	2	1446934
Plate17: C2	HBL-1	D5	500	α-Hydroxyglutaric Acid (sodium salt)	2	1283098
Plate17: C2	HBL-1	D5	500	2,4-DPD	2	1219665
Plate17: C2	HBL-1	D5	500	Tranylcypromine (hydrochloride)	2	1501858
Plate17: C2	HBL-1	D5	500	DMSO	2	1307311
Plate17: C2	HBL-1	D5	500	UNC1999	2	1566428
Plate17: C2	HBL-1	D5	500	Tubastatin A	2	1523309
Plate17: C2	HBL-1	D5	500	S-(5'-Adenosyl)-L-methionine (tosylate)	2	1442857
Plate17: C2	HBL-1	D5	500	DMOG	2	1352317
Plate17: C2	HBL-1	D5	500	Unused	2	1496543
Plate17: C2	HBL-1	D5	500	DMSO	2	1232444
Plate17: C2	HBL-1	D5	500	(R)-PFI-2 (hydrochloride)	2	1428272
Plate17: C2	HBL-1	D5	500	3,3'-Diindolylmethane	2	1518064
Plate17: C2	HBL-1	D5	500	RVX-208	2	1487280
Plate17: C2	HBL-1	D5	500	Trichostatin A	2	10181
Plate17: C2	HBL-1	D5	500	Unused	2	1550465
Plate17: C2	HBL-1	D5	500	DMSO	2	1274021
Plate17: C2	HBL-1	D5	500	HPOB	2	1406797
Plate17: C2	HBL-1	D5	500	OTX015	2	407480
Plate17: C2	HBL-1	D5	500	CUDC-101	2	700469
Plate17: C2	HBL-1	D5	500	CAY10398	2	1584673
Plate17: C2	HBL-1	D5	500	Unused	2	1640664
Plate17: C2	HBL-1	D5	500	DMSO	2	1194109
Plate17: C2	HBL-1	D5	500	PFI-3	2	844396
Plate17: C2	HBL-1	D5	500	5-Methylcytidine	2	1312633
Plate17: C2	HBL-1	D5	500	LAQ824	2	5151
Plate17: C2	HBL-1	D5	500	RSC-133	2	1487180
Plate17: C2	HBL-1	D5	500	Unused	2	1416836
Plate17: C2	HBL-1	D5	500	DMSO	2	853774
Plate18: C3	HBL-1	D5	500	Bromosporine	3	439685
Plate18: C3	HBL-1	D5	500	JIB-04	3	84929
Plate18: C3	HBL-1	D5	500	AGK7	3	1399951
Plate18: C3	HBL-1	D5	500	Nullscript	3	1327487
Plate18: C3	HBL-1	D5	500	BML-210	3	1346576
Plate18: C3	HBL-1	D5	500	DMSO	3	671384
Plate18: C3	HBL-1	D5	500	GSK2801	3	1294088
Plate18: C3	HBL-1	D5	500	CAY10683	3	1544190
Plate18: C3	HBL-1	D5	500	5-Methyl-2'-deoxycytidine	3	1544532
Plate18: C3	HBL-1	D5	500	GSK-LSD1 (hydrochloride)	3	1618652
Plate18: C3	HBL-1	D5	500	Piceatannol	3	1475153
Plate18: C3	HBL-1	D5	500	DMSO	3	1265457
Plate18: C3	HBL-1	D5	500	SIRT1/2 Inhibitor IV	3	1337083
Plate18: C3	HBL-1	D5	500	GSK126	3	1710214
Plate18: C3	HBL-1	D5	500	EPZ5676	3	1762189
Plate18: C3	HBL-1	D5	500	RGFP966	3	1312625
Plate18: C3	HBL-1	D5	500	CAY10591	3	1589548
Plate18: C3	HBL-1	D5	500	DMSO	3	1381808
Plate18: C3	HBL-1	D5	500	I-CBP112 (hydrochloride)	3	1434158
Plate18: C3	HBL-1	D5	500	CPI-203	3	246744
Plate18: C3	HBL-1	D5	500	MC 1568	3	1495602
Plate18: C3	HBL-1	D5	500	BRD73954	3	1451392
Plate18: C3	HBL-1	D5	500	(±)-EX-527	3	1465213
Plate18: C3	HBL-1	D5	500	DMSO	3	1402424
Plate18: C3	HBL-1	D5	500	SGC-CBP30	3	1385309
Plate18: C3	HBL-1	D5	500	MS-436	3	1494150
Plate18: C3	HBL-1	D5	500	B32B3	3	1740537
Plate18: C3	HBL-1	D5	500	trans-Resveratrol	3	1298323
Plate18: C3	HBL-1	D5	500	SAHA	3	590493
Plate18: C3	HBL-1	D5	500	DMSO	3	1414180
Plate18: C3	HBL-1	D5	500	UNC0642	3	1430577
Plate18: C3	HBL-1	D5	500	6-Thioguanine	3	1480573
Plate18: C3	HBL-1	D5	500	α-Hydroxyglutaric Acid (sodium salt)	3	1442754
Plate18: C3	HBL-1	D5	500	2,4-DPD	3	1470843
Plate18: C3	HBL-1	D5	500	Tranylcypromine (hydrochloride)	3	1559407
Plate18: C3	HBL-1	D5	500	DMSO	3	1440442
Plate18: C3	HBL-1	D5	500	UNC1999	3	1466280
Plate18: C3	HBL-1	D5	500	Tubastatin A	3	1549085
Plate18: C3	HBL-1	D5	500	S-(5'-Adenosyl)-L-methionine (tosylate)	3	1472249
Plate18: C3	HBL-1	D5	500	DMOG	3	1383131
Plate18: C3	HBL-1	D5	500	Unused	3	1496234
Plate18: C3	HBL-1	D5	500	DMSO	3	1422315
Plate18: C3	HBL-1	D5	500	(R)-PFI-2 (hydrochloride)	3	1387941
Plate18: C3	HBL-1	D5	500	3,3'-Diindolylmethane	3	1531357
Plate18: C3	HBL-1	D5	500	RVX-208	3	1410603
Plate18: C3	HBL-1	D5	500	Trichostatin A	3	9797
Plate18: C3	HBL-1	D5	500	Unused	3	1506452
Plate18: C3	HBL-1	D5	500	DMSO	3	1372861
Plate18: C3	HBL-1	D5	500	HPOB	3	1334965
Plate18: C3	HBL-1	D5	500	OTX015	3	364163
Plate18: C3	HBL-1	D5	500	CUDC-101	3	626385
Plate18: C3	HBL-1	D5	500	CAY10398	3	1515718
Plate18: C3	HBL-1	D5	500	Unused	3	1531886
Plate18: C3	HBL-1	D5	500	DMSO	3	1309121
Plate18: C3	HBL-1	D5	500	PFI-3	3	756800
Plate18: C3	HBL-1	D5	500	5-Methylcytidine	3	1292511
Plate18: C3	HBL-1	D5	500	LAQ824	3	5349
Plate18: C3	HBL-1	D5	500	RSC-133	3	1470681
Plate18: C3	HBL-1	D5	500	Unused	3	1412289
Plate18: C3	HBL-1	D5	500	DMSO	3	926150
Plate19: A1	HBL-1	D5	100	(+)-Abscisic Acid	1	567755
Plate19: A1	HBL-1	D5	100	Ellagic Acid	1	1068137
Plate19: A1	HBL-1	D5	100	coumarin-SAHA	1	1232614
Plate19: A1	HBL-1	D5	100	UNC0631	1	1316237
Plate19: A1	HBL-1	D5	100	Decitabine	1	879224
Plate19: A1	HBL-1	D5	100	DMSO	1	921683
Plate19: A1	HBL-1	D5	100	3-amino Benzamide	1	1171422
Plate19: A1	HBL-1	D5	100	Scriptaid	1	1590412
Plate19: A1	HBL-1	D5	100	I-BET762	1	1533085
Plate19: A1	HBL-1	D5	100	UNC0646	1	1510143
Plate19: A1	HBL-1	D5	100	I-BET151	1	1459701
Plate19: A1	HBL-1	D5	100	DMSO	1	1328245
Plate19: A1	HBL-1	D5	100	SB939	1	543941
Plate19: A1	HBL-1	D5	100	Suberohydroxamic Acid	1	1562902
Plate19: A1	HBL-1	D5	100	UNC0638	1	1544035
Plate19: A1	HBL-1	D5	100	Methylstat (hydrate)	1	1356533
Plate19: A1	HBL-1	D5	100	(+)-JQ1	1	756443
Plate19: A1	HBL-1	D5	100	DMSO	1	1396368
Plate19: A1	HBL-1	D5	100	PCI 34051	1	1319103
Plate19: A1	HBL-1	D5	100	Apicidin	1	412087
Plate19: A1	HBL-1	D5	100	Phthalazinone pyrazole	1	1337106
Plate19: A1	HBL-1	D5	100	3-Deazaneplanocin A (hydrochloride)	1	1234208
Plate19: A1	HBL-1	D5	100	(−)-JQ1	1	1502655
Plate19: A1	HBL-1	D5	100	DMSO	1	1431411
Plate19: A1	HBL-1	D5	100	4-iodo-SAHA	1	1018684
Plate19: A1	HBL-1	D5	100	Unused	1	1554385
Plate19: A1	HBL-1	D5	100	Isoliquiritigenin	1	1390998
Plate19: A1	HBL-1	D5	100	Suramin (sodium salt)	1	1340861
Plate19: A1	HBL-1	D5	100	BSI-201	1	1486231
Plate19: A1	HBL-1	D5	100	DMSO	1	1475371
Plate19: A1	HBL-1	D5	100	Sirtinol	1	1414633
Plate19: A1	HBL-1	D5	100	UNC0321 (trifluoroacetate salt)	1	1493820
Plate19: A1	HBL-1	D5	100	CCG-100602	1	1336594
Plate19: A1	HBL-1	D5	100	Nicotinamide	1	1313159
Plate19: A1	HBL-1	D5	100	Sodium 4-Phenylbutyrate	1	1297947
Plate19: A1	HBL-1	D5	100	DMSO	1	1407774
Plate19: A1	HBL-1	D5	100	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	1	1436015
Plate19: A1	HBL-1	D5	100	(-)-Neplanocin A	1	1099792
Plate19: A1	HBL-1	D5	100	CAY10669	1	1464720
Plate19: A1	HBL-1	D5	100	2,4-Pyridinedicarboxylic Acid (hydrate)	1	1336894
Plate19: A1	HBL-1	D5	100	Rucaparib (phosphate)	1	1392919
Plate19: A1	HBL-1	D5	100	DMSO	1	1395865
Plate19: A1	HBL-1	D5	100	C646	1	1321443
Plate19: A1	HBL-1	D5	100	Cl-Amidine (hydrochloride)	1	1506967
Plate19: A1	HBL-1	D5	100	Zebularine	1	1385642
Plate19: A1	HBL-1	D5	100	PFI-1	1	1349688
Plate19: A1	HBL-1	D5	100	IOX1	1	1471561
Plate19: A1	HBL-1	D5	100	DMSO	1	1409278
Plate19: A1	HBL-1	D5	100	Tubastatin A (trifluoroacetate salt)	1	1157890
Plate19: A1	HBL-1	D5	100	F-Amidine (trifluoroacetate salt)	1	1491460
Plate19: A1	HBL-1	D5	100	Delphinidin (chloride)	1	1538459
Plate19: A1	HBL-1	D5	100	5-Azacytidine	1	1395059
Plate19: A1	HBL-1	D5	100	MI-2 (hydrochloride)	1	1445184
Plate19: A1	HBL-1	D5	100	DMSO	1	1275898
Plate19: A1	HBL-1	D5	100	Garcinol	1	664415
Plate19: A1	HBL-1	D5	100	JGB1741	1	1319736
Plate19: A1	HBL-1	D5	100	ITF 2357	1	1152566
Plate19: A1	HBL-1	D5	100	SGI-1027	1	6077
Plate19: A1	HBL-1	D5	100	MI-nc (hydrochloride)	1	1571469
Plate19: A1	HBL-1	D5	100	DMSO	1	941625
Plate20: A2	HBL-1	D5	100	(+)-Abscisic Acid	2	681351
Plate20: A2	HBL-1	D5	100	Ellagic Acid	2	1204668
Plate20: A2	HBL-1	D5	100	coumarin-SAHA	2	1251368
Plate20: A2	HBL-1	D5	100	UNC0631	2	1498676
Plate20: A2	HBL-1	D5	100	Decitabine	2	916331
Plate20: A2	HBL-1	D5	100	DMSO	2	1007746
Plate20: A2	HBL-1	D5	100	3-amino Benzamide	2	1184855
Plate20: A2	HBL-1	D5	100	Scriptaid	2	1589206
Plate20: A2	HBL-1	D5	100	I-BET762	2	1592125
Plate20: A2	HBL-1	D5	100	UNC0646	2	1634696
Plate20: A2	HBL-1	D5	100	I-BET151	2	1414187
Plate20: A2	HBL-1	D5	100	DMSO	2	1331732
Plate20: A2	HBL-1	D5	100	SB939	2	631966
Plate20: A2	HBL-1	D5	100	Suberohydroxamic Acid	2	1601539
Plate20: A2	HBL-1	D5	100	UNC0638	2	1525005
Plate20: A2	HBL-1	D5	100	Methylstat (hydrate)	2	1420650
Plate20: A2	HBL-1	D5	100	(+)-JQ1	2	803639
Plate20: A2	HBL-1	D5	100	DMSO	2	1364638
Plate20: A2	HBL-1	D5	100	PCI 34051	2	1377477
Plate20: A2	HBL-1	D5	100	Apicidin	2	458820
Plate20: A2	HBL-1	D5	100	Phthalazinone pyrazole	2	1451696
Plate20: A2	HBL-1	D5	100	3-Deazaneplanocin A (hydrochloride)	2	1254507
Plate20: A2	HBL-1	D5	100	(−)-JQ1	2	1534665
Plate20: A2	HBL-1	D5	100	DMSO	2	1397903
Plate20: A2	HBL-1	D5	100	4-iodo-SAHA	2	1031737
Plate20: A2	HBL-1	D5	100	Unused	2	1529616
Plate20: A2	HBL-1	D5	100	Isoliquiritigenin	2	1409359
Plate20: A2	HBL-1	D5	100	Suramin (sodium salt)	2	1342737
Plate20: A2	HBL-1	D5	100	BSI-201	2	1419357
Plate20: A2	HBL-1	D5	100	DMSO	2	1361481
Plate20: A2	HBL-1	D5	100	Sirtinol	2	1456352
Plate20: A2	HBL-1	D5	100	UNC0321 (trifluoroacetate salt)	2	1479178
Plate20: A2	HBL-1	D5	100	CCG-100602	2	1385576
Plate20: A2	HBL-1	D5	100	Nicotinamide	2	1326698
Plate20: A2	HBL-1	D5	100	Sodium 4-Phenylbutyrate	2	1463141
Plate20: A2	HBL-1	D5	100	DMSO	2	1391515
Plate20: A2	HBL-1	D5	100	4-pentynoyl-Coenzyme A (trifluoroacetate salt)	2	1405178
Plate20: A2	HBL-1	D5	100	(-)-Neplanocin A	2	1052298
Plate20: A2	HBL-1	D5	100	CAY10669	2	1450918
Plate20: A2	HBL-1	D5	100	2,4-Pyridinedicarboxylic Acid (hydrate)	2	1245986
Plate20: A2	HBL-1	D5	100	Rucaparib (phosphate)	2	1471791
Plate20: A2	HBL-1	D5	100	DMSO	2	1365349
Plate20: A2	HBL-1	D5	100	C646	2	1187172
Plate20: A2	HBL-1	D5	100	Cl-Amidine (hydrochloride)	2	1440241
Plate20: A2	HBL-1	D5	100	Zebularine	2	1341537
Plate20: A2	HBL-1	D5	100	PFI-1	2	1350428
Plate20: A2	HBL-1	D5	100	IOX1	2	1404241
Plate20: A2	HBL-1	D5	100	DMSO	2	1390230
Plate20: A2	HBL-1	D5	100	Tubastatin A (trifluoroacetate salt)	2	1085960
Plate20: A2	HBL-1	D5	100	F-Amidine (trifluoroacetate salt)	2	1533837
Plate20: A2	HBL-1	D5	100	Delphinidin (chloride)	2	1519430
Plate20: A2	HBL-1	D5	100	5-Azacytidine	2	1483961
Plate20: A2	HBL-1	D5	100	MI-2 (hydrochloride)	2	1391256
Plate20: A2	HBL-1	D5	100	DMSO	2	1370302
Plate20: A2	HBL-1	D5	100	Garcinol	2	599856
Plate20: A2	HBL-1	D5	100	JGB1741	2	1356205
Plate20: A2	HBL-1	D5	100	ITF 2357	2	1064179
Plate20: A2	HBL-1	D5	100	SGI-1027	2	1318605
Plate20: A2	HBL-1	D5	100	MI-nc (hydrochloride)	2	1467317
Plate20: A2	HBL-1	D5	100	DMSO	2	968178
Plate21: A3	HBL-1	D5	100	(+)-Abscisic Acid	3	583660
Plate21: A3	HBL-1	D5	100	Ellagic Acid	3	1093715
Plate21: A3	HBL-1	D5	100	coumarin-SAHA	3	1144490
Plate21: A3	HBL-1	D5	100	UNC0631	3	1333986
Plate21: A3	HBL-1	D5	100	Decitabine	3	853634
Plate21: A3	HBL-1	D5	100	DMSO	3	834207
Plate21: A3	HBL-1	D5	100	3-amino Benzamide	3	1019286
Plate21: A3	HBL-1	D5	100	Scriptaid	3	1536723
Plate21: A3	HBL-1	D5	100	I-BET762	3	1364694
Plate21: A3	HBL-1	D5	100	UNC0646	3	1389988
Plate21: A3	HBL-1	D5	100	I-BET151	3	1287456
Plate21: A3	HBL-1	D5	100	DMSO	3	1217606
Plate21: A3	HBL-1	D5	100	SB939	3	580070
Plate21: A3	HBL-1	D5	100	Suberohydroxamic Acid	3	1543682
Plate21: A3	HBL-1	D5	100	UNC0638	3	1170432
Plate21: A3	HBL-1	D5	100	Methylstat (hydrate)	3	1297821
Plate21: A3	HBL-1	D5	100	(+)-JQ1	3	781766
Plate21: A3	HBL-1	D5	100	DMSO	3	1332933
Plate21: A3	HBL-1	D5	100	PCI 34051	3	1387565
Plate21: A3	HBL-1	D5	100	Apicidin	3	494481
Plate21: A3	HBL-1	D5	100	Phthalazinone pyrazole	3	1569035
Plate21: A3	HBL-1	D5	100	3-Deazaneplanocin A (hydrochloride)	3	1326936
Plate21: A3	HBL-1	D5	100	(−)-JQ1	3	1644987
Plate21: A3	HBL-1	D5	100	DMSO	3	1494984
Plate21: A3	HBL-1	D5	100	4-iodo-SAHA	3	975517
Plate21: A3	HBL-1	D5	100	Unused	3	1338179
Plate21: A3	HBL-1	D5	100	Isoliquiritigenin	3	1213939
Plate21: A3	HBL-1	D5	100	Suramin (sodium salt)	3	1150220
Plate21: A3	HBL-1	D5	100	BSI-201	3	1433210
Plate21: A3	HBL-1	D5	100	DMSO	3	1521209
Plate21: A3	HBL-1	D5	100	Sirtinol	3	1379852
