name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj
AC0600:HOMEZ:Homeodomain	3.05223487346402	0.275668689466103	3.32523060110092	3.72372555071158e-06	8.35215906972984e-06
AC0601:ONECUT/CUX:CUT,Homeodomain	2.08943457413695	0.0631999496674182	2.3493569618706	0.00443102930663604	0.00725595287487702
AC0602:ZZZ:Myb/SANT	2.2993779773306	0.0888235182662508	2.81411519471436	0.00121063267330945	0.00210703008988557
AC0603:ZNF:C2H2_ZF	3.42587288500638	0.614402075394636	3.86830720503295	1.10003146028509e-07	2.99453008633165e-07
AC0604:ZNF:C2H2_ZF	4.77528404442526	0.902989332124975	5.65608972159824	9.34693070236781e-15	6.68988186225651e-14
AC0605:SCRT:C2H2_ZF	4.78547174397621	1.67132108545644	5.56905729654937	8.09313685834164e-15	5.85832747586776e-14
AC0606:SNAI/ZEB:C2H2_ZF	2.30780833115474	0.411174268199893	2.73630767909276	0.00114585588182226	0.00200524779318895
AC0607:OLIG/NEUROG:bHLH	4.11216955802628	1.23849937285067	4.70954979181353	5.58538752496624e-11	2.5781825024663e-10
AC0608:TFAP/MYOD:bHLH	6.94962030457284	0.784289130193202	7.69211062600853	3.33121723429919e-31	1.76832114854049e-29
AC0609:ZBTB/OLIG:bHLH	6.30769250809034	1.34393246635551	7.23668944182233	1.05940771559904e-25	3.06746688562084e-24
AC0610:TCF/ASCL:bHLH	2.30780833115474	0.411174268199893	2.73630767909276	0.00114585588182226	0.00200524779318895
AC0611:NHLH/TFAP:bHLH	3.04717514374464	0.863994252212474	3.65028129248864	3.894110962283e-06	8.7036795893834e-06
AC0612:MEIS/TGIF:Homeodomain	1.77705383568722	0.0537502052295093	2.17540890439917	0.0236121438629112	0.0334243014237209
AC0613:MEIS/PKNOX:Homeodomain	3.14311441743543	0.987213367136578	3.74375396618275	1.64487723681423e-06	3.93904811973935e-06
AC0615:ZNF:C2H2_ZF	1.69434871083183	0.229405563329535	1.8958643348174	0.0349129819805199	0.0481375963670804
AC0616:ZNF:C2H2_ZF	3.35421881469453	1.0606465715137	3.83954249089137	2.23460453446315e-07	5.76292748361548e-07
AC0618:ZNF:C2H2_ZF	2.14657179604045	0.126460291057532	2.35046710549458	0.00315579282812561	0.00523500008207296
AC0619:SPDEF:Ets	2.65398141425847	0.47410031405732	3.21540689613949	9.88899234603247e-05	0.000196852753888209
AC0620:ZNF:C2H2_ZF	5.98359624045917	1.37653506654188	6.82852886461549	3.95919681040231e-23	9.28569216763576e-22
AC0621:FOXO1::ELK/ERF::FOXO:['Tryptophan_cluster_factors',_'Fork_head/winged_helix_factors']	4.14356014875439	1.33991741452499	4.90781260669045	3.81426756936298e-11	1.82683341480016e-10
AC0622:ELF/SPIB:Ets	5.127311640839	1.62241262498703	6.14087891174974	5.36825274153673e-17	5.18117726721045e-16
AC0624:ZBTB:C2H2_ZF	1.98448270040943	0.365616447488677	2.22944255463188	0.00804633160005913	0.0122913986312654
AC0628:SMAD:SMAD	7.13552510960066	1.72825076843906	8.1900972587358	6.73161091296051e-33	4.76448461283983e-31
AC0629:SMAD:SMAD	6.59712366535318	0.710844072635448	7.39717083472551	4.08386157235254e-28	1.62588738849285e-26
AC0630:ZNF:C2H2_ZF	4.01161506353869	0.571816189288842	4.854318257452	1.85722072612563e-10	7.68214027624692e-10
AC0631:T/TBX:T-box	3.27439580474497	0.757309380280493	3.93240440861461	4.83072496699805e-07	1.20673404077559e-06
AC0632:TBX/MGA:T-box	3.7229683466447	1.04107200551305	4.43271746463367	4.92240931172192e-09	1.67677793131918e-08
AC0633:TBX/MGA::EVX:T-box	2.46379894718262	0.136170682753781	2.99468326684994	0.000397917031702674	0.000741149559048548
AC0634:ZNF:C2H2_ZF	2.50683156182718	0.0907194681686803	3.05153087344679	0.000293268674624707	0.000554338711382606
AC0635:TBX/EOMES:T-box	5.85223625653983	1.40015475537805	6.6610295690362	3.99004043724048e-22	7.75933759998025e-21
AC0636:SREBF:bHLH	9.13998019107825	1.26215451813059	10.5285114510887	4.81086894241392e-54	1.53226175815883e-51
